Mode,Prediction Horizon,Patient,Approach,RMSE
reoptimize,9,001,Glucose+Insulin,39.857451697843295
reoptimize,9,001,LastMeal,43.03330525061503
reoptimize,9,001,Bezier,31.423733668113716
reoptimize,9,001,Glucose+Insulin,11.758075654529067
reoptimize,9,001,LastMeal,8.423998369163753
reoptimize,9,001,Bezier,7.9470245389766685
reoptimize,9,001,Glucose+Insulin,4.787003598355533
reoptimize,9,001,LastMeal,5.742769083495492
reoptimize,9,001,Bezier,3.4319537371380315
reoptimize,9,001,Glucose+Insulin,3.238371845988156
reoptimize,9,001,LastMeal,3.981061008123364
reoptimize,9,001,Bezier,3.9294433488534
reoptimize,9,001,Glucose+Insulin,8.223694366059473
reoptimize,9,001,LastMeal,11.075120167456909
reoptimize,9,001,Bezier,9.28749434031217
reoptimize,9,001,Glucose+Insulin,7.67665920538367
reoptimize,9,001,LastMeal,8.032014111396185
reoptimize,9,001,Bezier,7.869013137685009
reoptimize,9,001,Glucose+Insulin,6.688149192500824
reoptimize,9,001,LastMeal,7.71841361519864
reoptimize,9,001,Bezier,6.309528040076283
reoptimize,9,001,Glucose+Insulin,45.15202487943639
reoptimize,9,001,LastMeal,46.8002360013813
reoptimize,9,001,Bezier,31.184601486026306
reoptimize,9,001,Glucose+Insulin,55.986321329331325
reoptimize,9,001,LastMeal,54.94037074033454
reoptimize,9,001,Bezier,44.05854846195327
reoptimize,9,001,Glucose+Insulin,35.79155481391042
reoptimize,9,001,LastMeal,42.90207007989442
reoptimize,9,001,Bezier,60.27314971579492
reoptimize,9,001,Glucose+Insulin,16.892620235966437
reoptimize,9,001,LastMeal,21.412639650278617
reoptimize,9,001,Bezier,29.05941046192825
reoptimize,9,001,Glucose+Insulin,34.60611412429627
reoptimize,9,001,LastMeal,33.0503766860928
reoptimize,9,001,Bezier,29.514241913119434
reoptimize,9,001,Glucose+Insulin,25.0867173395191
reoptimize,9,001,LastMeal,23.093541950891034
reoptimize,9,001,Bezier,34.93064499692652
reoptimize,9,001,Glucose+Insulin,16.982398260405105
reoptimize,9,001,LastMeal,24.41372627202065
reoptimize,9,001,Bezier,17.24809007831631
reoptimize,9,001,Glucose+Insulin,23.345588531625427
reoptimize,9,001,LastMeal,20.703755588216527
reoptimize,9,001,Bezier,29.08346845448632
reoptimize,9,001,Glucose+Insulin,27.531578541027805
reoptimize,9,001,LastMeal,26.454811869522807
reoptimize,9,001,Bezier,33.65246646149939
reoptimize,9,001,Glucose+Insulin,18.00832934862604
reoptimize,9,001,LastMeal,16.976716016737317
reoptimize,9,001,Bezier,21.07891122591465
reoptimize,9,001,Glucose+Insulin,21.26875282509258
reoptimize,9,001,LastMeal,17.57646441983421
reoptimize,9,001,Bezier,18.673660698290924
reoptimize,9,001,Glucose+Insulin,8.683729575502953
reoptimize,9,001,LastMeal,8.363617623255571
reoptimize,9,001,Bezier,9.136308070256094
reoptimize,9,001,Glucose+Insulin,60.163687583936124
reoptimize,9,001,LastMeal,58.51149288436389
reoptimize,9,001,Bezier,45.83401017937537
reoptimize,9,001,Glucose+Insulin,49.65491784442085
reoptimize,9,001,LastMeal,45.623093402039906
reoptimize,9,001,Bezier,57.8399072323454
reoptimize,9,001,Glucose+Insulin,32.24890467274357
reoptimize,9,001,LastMeal,30.72867447816159
reoptimize,9,001,Bezier,78.2347945233138
reoptimize,9,001,Glucose+Insulin,30.280771058883605
reoptimize,9,001,LastMeal,32.40328013321346
reoptimize,9,001,Bezier,37.793481721604124
reoptimize,9,001,Glucose+Insulin,25.08634447899061
reoptimize,9,001,LastMeal,23.98950490424684
reoptimize,9,001,Bezier,26.580020958214103
reoptimize,9,001,Glucose+Insulin,18.097739561874445
reoptimize,9,001,LastMeal,15.55495881788051
reoptimize,9,001,Bezier,12.21670238282759
reoptimize,9,001,Glucose+Insulin,11.950545252747487
reoptimize,9,001,LastMeal,13.710949956517503
reoptimize,9,001,Bezier,12.367041881060253
reoptimize,9,001,Glucose+Insulin,16.872239157189277
reoptimize,9,001,LastMeal,15.636184932946382
reoptimize,9,001,Bezier,17.34543451284733
reoptimize,9,001,Glucose+Insulin,7.185803720580473
reoptimize,9,001,LastMeal,6.384400359674642
reoptimize,9,001,Bezier,7.213303417321651
reoptimize,9,001,Glucose+Insulin,12.482862884371226
reoptimize,9,001,LastMeal,13.323756626610848
reoptimize,9,001,Bezier,11.626247341783674
reoptimize,9,001,Glucose+Insulin,6.765604810361109
reoptimize,9,001,LastMeal,6.700953682278727
reoptimize,9,001,Bezier,6.80795969229262
reoptimize,9,001,Glucose+Insulin,11.965690234464883
reoptimize,9,001,LastMeal,11.932665716862992
reoptimize,9,001,Bezier,11.800859287673397
reoptimize,9,001,Glucose+Insulin,13.619540766873333
reoptimize,9,001,LastMeal,10.747593493060851
reoptimize,9,001,Bezier,9.50934810117267
reoptimize,9,001,Glucose+Insulin,65.61522982271495
reoptimize,9,001,LastMeal,67.62134673547152
reoptimize,9,001,Bezier,65.56761151909497
reoptimize,9,001,Glucose+Insulin,51.64054855924111
reoptimize,9,001,LastMeal,46.680387073639565
reoptimize,9,001,Bezier,51.069762213551044
reoptimize,9,001,Glucose+Insulin,13.296964854964456
reoptimize,9,001,LastMeal,11.947751973607312
reoptimize,9,001,Bezier,15.599677566501649
reoptimize,9,001,Glucose+Insulin,31.05640345375408
reoptimize,9,001,LastMeal,31.75822585342655
reoptimize,9,001,Bezier,27.868418993907678
reoptimize,9,001,Glucose+Insulin,21.40356328886164
reoptimize,9,001,LastMeal,14.72493364562989
reoptimize,9,001,Bezier,29.200974928356345
reoptimize,9,001,Glucose+Insulin,19.105559451223066
reoptimize,9,001,LastMeal,12.007273384315955
reoptimize,9,001,Bezier,12.648342746215075
reoptimize,9,001,Glucose+Insulin,19.529273225708653
reoptimize,9,001,LastMeal,24.44036402855217
reoptimize,9,001,Bezier,22.773943581373732
reoptimize,9,001,Glucose+Insulin,14.996081415682132
reoptimize,9,001,LastMeal,17.333043487494226
reoptimize,9,001,Bezier,13.476916707802191
reoptimize,9,001,Glucose+Insulin,20.843444870176974
reoptimize,9,001,LastMeal,22.34928646449118
reoptimize,9,001,Bezier,14.947310879116774
reoptimize,9,001,Glucose+Insulin,11.066703169248047
reoptimize,9,001,LastMeal,13.264976596516727
reoptimize,9,001,Bezier,10.722845433350303
reoptimize,9,001,Glucose+Insulin,16.93501205781729
reoptimize,9,001,LastMeal,17.998663920138828
reoptimize,9,001,Bezier,9.56567220260603
reoptimize,9,002,Glucose+Insulin,16.914637650405943
reoptimize,9,002,LastMeal,16.995795664258694
reoptimize,9,002,Bezier,18.738824664162344
reoptimize,9,002,Glucose+Insulin,20.03301035590326
reoptimize,9,002,LastMeal,17.3974043695685
reoptimize,9,002,Bezier,20.070983435324667
reoptimize,9,002,Glucose+Insulin,18.88179446893216
reoptimize,9,002,LastMeal,13.658221430476056
reoptimize,9,002,Bezier,18.631622553580467
reoptimize,9,002,Glucose+Insulin,8.146838309390155
reoptimize,9,002,LastMeal,9.935601584654673
reoptimize,9,002,Bezier,8.205584766988794
reoptimize,9,002,Glucose+Insulin,7.552207874886707
reoptimize,9,002,LastMeal,5.991474194665684
reoptimize,9,002,Bezier,10.27464695163995
reoptimize,9,002,Glucose+Insulin,10.366913205657474
reoptimize,9,002,LastMeal,12.100031853118058
reoptimize,9,002,Bezier,8.310455537820816
reoptimize,9,002,Glucose+Insulin,12.971445280298171
reoptimize,9,002,LastMeal,8.022149190757741
reoptimize,9,002,Bezier,9.207739985086814
reoptimize,9,002,Glucose+Insulin,72.33038074183123
reoptimize,9,002,LastMeal,67.06358281130697
reoptimize,9,002,Bezier,67.51905580499502
reoptimize,9,002,Glucose+Insulin,15.665514216235124
reoptimize,9,002,LastMeal,25.679758827020223
reoptimize,9,002,Bezier,29.41035919769228
reoptimize,9,002,Glucose+Insulin,28.933814905523583
reoptimize,9,002,LastMeal,36.21428031636791
reoptimize,9,002,Bezier,31.183537367110006
reoptimize,9,002,Glucose+Insulin,85.41587555593885
reoptimize,9,002,LastMeal,84.958868052304
reoptimize,9,002,Bezier,89.61756093516718
reoptimize,9,002,Glucose+Insulin,29.138392669990832
reoptimize,9,002,LastMeal,32.2053015308037
reoptimize,9,002,Bezier,37.36769275831757
reoptimize,9,002,Glucose+Insulin,47.09696853330185
reoptimize,9,002,LastMeal,51.5915146680297
reoptimize,9,002,Bezier,48.39390724919542
reoptimize,9,002,Glucose+Insulin,35.422213336677395
reoptimize,9,002,LastMeal,48.48858376370171
reoptimize,9,002,Bezier,35.5794546063846
reoptimize,9,002,Glucose+Insulin,21.729881055719925
reoptimize,9,002,LastMeal,18.788386492132673
reoptimize,9,002,Bezier,18.04258967958811
reoptimize,9,002,Glucose+Insulin,13.984359476373907
reoptimize,9,002,LastMeal,17.90990303654915
reoptimize,9,002,Bezier,28.180030136120063
reoptimize,9,002,Glucose+Insulin,19.231687137384434
reoptimize,9,002,LastMeal,14.706561784313443
reoptimize,9,002,Bezier,15.788985645507513
reoptimize,9,002,Glucose+Insulin,46.22207877305383
reoptimize,9,002,LastMeal,44.46901975479446
reoptimize,9,002,Bezier,43.843165055099654
reoptimize,9,002,Glucose+Insulin,12.970086134388989
reoptimize,9,002,LastMeal,16.580513096775434
reoptimize,9,002,Bezier,8.997001104969682
reoptimize,9,002,Glucose+Insulin,35.54746549423217
reoptimize,9,002,LastMeal,36.05112006045055
reoptimize,9,002,Bezier,28.35218790610071
reoptimize,9,002,Glucose+Insulin,23.56396069397345
reoptimize,9,002,LastMeal,24.55799268718475
reoptimize,9,002,Bezier,25.178718498454153
reoptimize,9,002,Glucose+Insulin,54.8598349093227
reoptimize,9,002,LastMeal,50.595672139155006
reoptimize,9,002,Bezier,44.48983954107954
reoptimize,9,002,Glucose+Insulin,55.33192283539293
reoptimize,9,002,LastMeal,44.82287231596335
reoptimize,9,002,Bezier,56.12458121624694
reoptimize,9,002,Glucose+Insulin,25.20851795563456
reoptimize,9,002,LastMeal,19.772488731383042
reoptimize,9,002,Bezier,20.803047233990537
reoptimize,9,002,Glucose+Insulin,26.1776245464756
reoptimize,9,002,LastMeal,13.16304419688005
reoptimize,9,002,Bezier,24.499531123414645
reoptimize,9,002,Glucose+Insulin,21.524093946785516
reoptimize,9,002,LastMeal,10.400914739309215
reoptimize,9,002,Bezier,13.872132849558621
reoptimize,9,002,Glucose+Insulin,10.82341578643514
reoptimize,9,002,LastMeal,8.047107403598948
reoptimize,9,002,Bezier,9.85556739808379
reoptimize,9,002,Glucose+Insulin,9.55169903363976
reoptimize,9,002,LastMeal,5.454984361296107
reoptimize,9,002,Bezier,8.673196285594152
reoptimize,9,002,Glucose+Insulin,5.2821368965808775
reoptimize,9,002,LastMeal,2.996662047219667
reoptimize,9,002,Bezier,4.390304372257013
reoptimize,9,002,Glucose+Insulin,4.6243935848614806
reoptimize,9,002,LastMeal,7.781334505538923
reoptimize,9,002,Bezier,4.833413684487251
reoptimize,9,002,Glucose+Insulin,11.916246208350326
reoptimize,9,002,LastMeal,13.280190934953545
reoptimize,9,002,Bezier,12.340575981391208
reoptimize,9,002,Glucose+Insulin,64.58554232326294
reoptimize,9,002,LastMeal,66.86468022535986
reoptimize,9,002,Bezier,63.583844921125674
reoptimize,9,002,Glucose+Insulin,57.12735319245496
reoptimize,9,002,LastMeal,66.10283506106194
reoptimize,9,002,Bezier,56.1031488724202
reoptimize,9,002,Glucose+Insulin,24.855554516893214
reoptimize,9,002,LastMeal,22.833321828377592
reoptimize,9,002,Bezier,19.535743223704056
reoptimize,9,002,Glucose+Insulin,21.293846958049976
reoptimize,9,002,LastMeal,22.57100155585188
reoptimize,9,002,Bezier,33.54224425574965
reoptimize,9,002,Glucose+Insulin,25.840089207608145
reoptimize,9,002,LastMeal,24.781864093398568
reoptimize,9,002,Bezier,8.790850870086107
reoptimize,9,004,Glucose+Insulin,32.70018982605636
reoptimize,9,004,LastMeal,27.747263461953754
reoptimize,9,004,Bezier,31.614997154454834
reoptimize,9,004,Glucose+Insulin,30.106138658732053
reoptimize,9,004,LastMeal,29.341848776789455
reoptimize,9,004,Bezier,30.332466348861065
reoptimize,9,004,Glucose+Insulin,33.804582809275075
reoptimize,9,004,LastMeal,29.75218444899934
reoptimize,9,004,Bezier,27.634366735648122
reoptimize,9,004,Glucose+Insulin,13.496958176126023
reoptimize,9,004,LastMeal,15.928135271715645
reoptimize,9,004,Bezier,13.01596221765587
reoptimize,9,004,Glucose+Insulin,24.975284624515425
reoptimize,9,004,LastMeal,24.47754942954305
reoptimize,9,004,Bezier,29.606423271057537
reoptimize,9,004,Glucose+Insulin,53.8134905919309
reoptimize,9,004,LastMeal,52.196928543307216
reoptimize,9,004,Bezier,55.261708821148126
reoptimize,9,004,Glucose+Insulin,76.82937201016779
reoptimize,9,004,LastMeal,81.48935894979853
reoptimize,9,004,Bezier,81.2034679863936
reoptimize,9,004,Glucose+Insulin,81.55361604160287
reoptimize,9,004,LastMeal,74.59014730896602
reoptimize,9,004,Bezier,80.8273415898059
reoptimize,9,004,Glucose+Insulin,30.31479959220377
reoptimize,9,004,LastMeal,19.938321452411532
reoptimize,9,004,Bezier,31.496088997014187
reoptimize,9,004,Glucose+Insulin,3.3290864165111294
reoptimize,9,004,LastMeal,1.9898873680466798
reoptimize,9,004,Bezier,11.0102429114079
reoptimize,9,004,Glucose+Insulin,16.279287932051854
reoptimize,9,004,LastMeal,17.441097154275887
reoptimize,9,004,Bezier,20.40991300465308
reoptimize,9,004,Glucose+Insulin,59.36828768216519
reoptimize,9,004,LastMeal,55.82845215039012
reoptimize,9,004,Bezier,60.521091127997
reoptimize,9,004,Glucose+Insulin,108.76193349608867
reoptimize,9,004,LastMeal,96.06758183387448
reoptimize,9,004,Bezier,112.252987184698
reoptimize,9,004,Glucose+Insulin,92.84511535495375
reoptimize,9,004,LastMeal,79.74176337821207
reoptimize,9,004,Bezier,75.95398130681305
reoptimize,9,004,Glucose+Insulin,26.523498145697523
reoptimize,9,004,LastMeal,24.612421430882684
reoptimize,9,004,Bezier,24.842593171338663
reoptimize,9,004,Glucose+Insulin,60.32253289344656
reoptimize,9,004,LastMeal,58.62055819028702
reoptimize,9,004,Bezier,56.80657610987407
reoptimize,9,004,Glucose+Insulin,57.6534403554958
reoptimize,9,004,LastMeal,49.98907267012584
reoptimize,9,004,Bezier,18.335137333774185
reoptimize,9,006,Glucose+Insulin,5.105626914452158
reoptimize,9,006,LastMeal,7.974827446488047
reoptimize,9,006,Bezier,7.219571469525778
reoptimize,9,006,Glucose+Insulin,4.788449871601496
reoptimize,9,006,LastMeal,2.6708072811200094
reoptimize,9,006,Bezier,3.495754453864379
reoptimize,9,006,Glucose+Insulin,7.230574515889245
reoptimize,9,006,LastMeal,5.095769157313526
reoptimize,9,006,Bezier,7.382378702395989
reoptimize,9,006,Glucose+Insulin,7.509116207233395
reoptimize,9,006,LastMeal,6.826537605243656
reoptimize,9,006,Bezier,8.475207354176078
reoptimize,9,006,Glucose+Insulin,7.89554180763538
reoptimize,9,006,LastMeal,8.38032286968711
reoptimize,9,006,Bezier,6.599051566300169
reoptimize,9,006,Glucose+Insulin,8.653397637177521
reoptimize,9,006,LastMeal,8.37911227690753
reoptimize,9,006,Bezier,9.092808009479203
reoptimize,9,006,Glucose+Insulin,13.15188952998251
reoptimize,9,006,LastMeal,12.971122395475316
reoptimize,9,006,Bezier,13.183095733189125
reoptimize,9,006,Glucose+Insulin,6.977154392411973
reoptimize,9,006,LastMeal,2.641142167034186
reoptimize,9,006,Bezier,6.68924188815609
reoptimize,9,006,Glucose+Insulin,9.425329609616135
reoptimize,9,006,LastMeal,15.053130010750689
reoptimize,9,006,Bezier,9.948853425790187
reoptimize,9,006,Glucose+Insulin,27.47990355827131
reoptimize,9,006,LastMeal,26.99908113865105
reoptimize,9,006,Bezier,28.285965389404215
reoptimize,9,006,Glucose+Insulin,30.794593730358937
reoptimize,9,006,LastMeal,28.582962271831974
reoptimize,9,006,Bezier,32.29882936793349
reoptimize,9,006,Glucose+Insulin,16.288619111552986
reoptimize,9,006,LastMeal,4.271337503060038
reoptimize,9,006,Bezier,14.061165633148907
reoptimize,9,006,Glucose+Insulin,21.933356476022436
reoptimize,9,006,LastMeal,17.763999473181524
reoptimize,9,006,Bezier,21.92546238946252
reoptimize,9,006,Glucose+Insulin,36.83913191382954
reoptimize,9,006,LastMeal,41.7048650389448
reoptimize,9,006,Bezier,41.311237075616
reoptimize,9,006,Glucose+Insulin,18.444632830437325
reoptimize,9,006,LastMeal,23.795591484470332
reoptimize,9,006,Bezier,33.795773093487654
reoptimize,9,006,Glucose+Insulin,22.704171646663124
reoptimize,9,006,LastMeal,24.358017123990777
reoptimize,9,006,Bezier,25.640870965595788
reoptimize,9,006,Glucose+Insulin,37.798158410409016
reoptimize,9,006,LastMeal,32.629087219474
reoptimize,9,006,Bezier,38.39626293168383
reoptimize,9,006,Glucose+Insulin,15.341077075700243
reoptimize,9,006,LastMeal,15.02065136035457
reoptimize,9,006,Bezier,20.123120422003513
reoptimize,9,006,Glucose+Insulin,8.015199651274942
reoptimize,9,006,LastMeal,7.574167056790417
reoptimize,9,006,Bezier,9.311471267156227
reoptimize,9,006,Glucose+Insulin,14.929798020078568
reoptimize,9,006,LastMeal,13.101643566946532
reoptimize,9,006,Bezier,13.177100062435438
reoptimize,9,006,Glucose+Insulin,21.043209813960775
reoptimize,9,006,LastMeal,15.352993193114301
reoptimize,9,006,Bezier,16.2318451587324
reoptimize,9,006,Glucose+Insulin,21.205367608208828
reoptimize,9,006,LastMeal,22.65076570745523
reoptimize,9,006,Bezier,26.319222424344623
reoptimize,9,006,Glucose+Insulin,40.13288847517936
reoptimize,9,006,LastMeal,40.48878817398194
reoptimize,9,006,Bezier,34.792639295028884
reoptimize,9,006,Glucose+Insulin,29.13381984153182
reoptimize,9,006,LastMeal,17.684331112114638
reoptimize,9,006,Bezier,22.158713642682077
reoptimize,9,006,Glucose+Insulin,11.953232163470522
reoptimize,9,006,LastMeal,10.462590372360395
reoptimize,9,006,Bezier,12.148219508423752
reoptimize,9,006,Glucose+Insulin,29.489463832886063
reoptimize,9,006,LastMeal,30.169149888695642
reoptimize,9,006,Bezier,30.908157489190085
reoptimize,9,006,Glucose+Insulin,15.75519007173849
reoptimize,9,006,LastMeal,14.964951518483755
reoptimize,9,006,Bezier,17.763146611474706
reoptimize,9,006,Glucose+Insulin,27.94289088889542
reoptimize,9,006,LastMeal,24.377717111220374
reoptimize,9,006,Bezier,29.249753166302128
reoptimize,9,006,Glucose+Insulin,9.048952297167814
reoptimize,9,006,LastMeal,9.014731247997652
reoptimize,9,006,Bezier,10.018690464291947
reoptimize,9,006,Glucose+Insulin,9.630550615426593
reoptimize,9,006,LastMeal,10.820062520802374
reoptimize,9,006,Bezier,10.392162956279105
reoptimize,9,006,Glucose+Insulin,7.614678375941696
reoptimize,9,006,LastMeal,8.17618534140596
reoptimize,9,006,Bezier,7.752264682408478
reoptimize,9,006,Glucose+Insulin,7.009532694483784
reoptimize,9,006,LastMeal,10.286893490537828
reoptimize,9,006,Bezier,5.448698044425986
reoptimize,9,006,Glucose+Insulin,14.59913005378124
reoptimize,9,006,LastMeal,11.602708312912675
reoptimize,9,006,Bezier,11.549119381110186
reoptimize,9,006,Glucose+Insulin,17.521296939766323
reoptimize,9,006,LastMeal,15.45850328020569
reoptimize,9,006,Bezier,17.238915313008622
reoptimize,9,006,Glucose+Insulin,12.902118363542428
reoptimize,9,006,LastMeal,10.532795487899115
reoptimize,9,006,Bezier,6.014427525467817
reoptimize,9,006,Glucose+Insulin,10.191646310673558
reoptimize,9,006,LastMeal,11.038630102902482
reoptimize,9,006,Bezier,8.277944077299813
reoptimize,9,006,Glucose+Insulin,30.84595994916432
reoptimize,9,006,LastMeal,29.966795117816922
reoptimize,9,006,Bezier,34.17625390347972
reoptimize,9,006,Glucose+Insulin,29.142249664048816
reoptimize,9,006,LastMeal,29.796910275044144
reoptimize,9,006,Bezier,29.89492451818761
reoptimize,9,006,Glucose+Insulin,18.33804878259494
reoptimize,9,006,LastMeal,21.80677861225217
reoptimize,9,006,Bezier,14.124540581752564
reoptimize,9,006,Glucose+Insulin,19.652381579214815
reoptimize,9,006,LastMeal,14.94238868949551
reoptimize,9,006,Bezier,21.27820783379453
reoptimize,9,006,Glucose+Insulin,9.478434843867865
reoptimize,9,006,LastMeal,11.56623639952549
reoptimize,9,006,Bezier,10.471865126706959
reoptimize,9,006,Glucose+Insulin,20.21744729180801
reoptimize,9,006,LastMeal,19.185938355596587
reoptimize,9,006,Bezier,20.36153255261536
reoptimize,9,006,Glucose+Insulin,8.531555967144415
reoptimize,9,006,LastMeal,12.547355909644656
reoptimize,9,006,Bezier,7.599708752012065
reoptimize,9,006,Glucose+Insulin,10.29114710795759
reoptimize,9,006,LastMeal,7.983684314022438
reoptimize,9,006,Bezier,10.821553209209608
reoptimize,9,006,Glucose+Insulin,18.281688685350815
reoptimize,9,006,LastMeal,16.03206678344041
reoptimize,9,006,Bezier,18.259125854500557
reoptimize,9,006,Glucose+Insulin,35.579201593825864
reoptimize,9,006,LastMeal,37.613670949170796
reoptimize,9,006,Bezier,38.534958826221974
reoptimize,9,006,Glucose+Insulin,13.973535974875839
reoptimize,9,006,LastMeal,12.929084273644534
reoptimize,9,006,Bezier,14.072086392466908
reoptimize,9,006,Glucose+Insulin,7.127820973611684
reoptimize,9,006,LastMeal,5.945047342214177
reoptimize,9,006,Bezier,10.699569898860998
reoptimize,9,006,Glucose+Insulin,16.097253864111288
reoptimize,9,006,LastMeal,17.687421723710607
reoptimize,9,006,Bezier,19.86127577858752
reoptimize,9,006,Glucose+Insulin,9.769133729140798
reoptimize,9,006,LastMeal,10.768753668502956
reoptimize,9,006,Bezier,10.8634068198048
reoptimize,9,006,Glucose+Insulin,13.057330641412674
reoptimize,9,006,LastMeal,11.57268504362357
reoptimize,9,006,Bezier,14.19523150182756
reoptimize,9,006,Glucose+Insulin,16.694742332230028
reoptimize,9,006,LastMeal,16.62417622069505
reoptimize,9,006,Bezier,15.8484436435394
reoptimize,9,006,Glucose+Insulin,5.6681090409992905
reoptimize,9,006,LastMeal,6.968307855440771
reoptimize,9,006,Bezier,7.634821322026721
reoptimize,9,006,Glucose+Insulin,13.818360632013206
reoptimize,9,006,LastMeal,11.752845618123835
reoptimize,9,006,Bezier,14.178091546110359
reoptimize,9,006,Glucose+Insulin,8.510173217333284
reoptimize,9,006,LastMeal,6.6145313769850835
reoptimize,9,006,Bezier,8.013865226754502
reoptimize,9,006,Glucose+Insulin,8.577053104322884
reoptimize,9,006,LastMeal,9.055568638829287
reoptimize,9,006,Bezier,14.94285562659779
reoptimize,9,006,Glucose+Insulin,8.24938287219157
reoptimize,9,006,LastMeal,6.142427217331987
reoptimize,9,006,Bezier,6.2288572218950335
reoptimize,9,007,Glucose+Insulin,27.39290378614397
reoptimize,9,007,LastMeal,30.681603865992525
reoptimize,9,007,Bezier,32.45784724392805
reoptimize,9,007,Glucose+Insulin,14.578548676688715
reoptimize,9,007,LastMeal,13.669836463504359
reoptimize,9,007,Bezier,14.017115380096293
reoptimize,9,007,Glucose+Insulin,14.387541270151646
reoptimize,9,007,LastMeal,15.749742679932977
reoptimize,9,007,Bezier,14.015910188889517
reoptimize,9,007,Glucose+Insulin,8.057430439627234
reoptimize,9,007,LastMeal,8.939010249840434
reoptimize,9,007,Bezier,8.744685345470009
reoptimize,9,007,Glucose+Insulin,7.743602234756936
reoptimize,9,007,LastMeal,7.269808235602428
reoptimize,9,007,Bezier,7.407404103214205
reoptimize,9,007,Glucose+Insulin,9.437195743809536
reoptimize,9,007,LastMeal,9.957226724792617
reoptimize,9,007,Bezier,9.243602450104069
reoptimize,9,007,Glucose+Insulin,13.12133394769264
reoptimize,9,007,LastMeal,11.84192325989752
reoptimize,9,007,Bezier,11.10205234577016
reoptimize,9,007,Glucose+Insulin,8.217225176313928
reoptimize,9,007,LastMeal,9.071913094736388
reoptimize,9,007,Bezier,7.8019202316617475
reoptimize,9,007,Glucose+Insulin,21.72607180051786
reoptimize,9,007,LastMeal,18.24281175855254
reoptimize,9,007,Bezier,23.97515877799619
reoptimize,9,007,Glucose+Insulin,22.319939144699653
reoptimize,9,007,LastMeal,23.345810497014018
reoptimize,9,007,Bezier,26.473195217490574
reoptimize,9,007,Glucose+Insulin,35.61641515266637
reoptimize,9,007,LastMeal,30.08994988228388
reoptimize,9,007,Bezier,33.88379325234173
reoptimize,9,007,Glucose+Insulin,8.771349855096913
reoptimize,9,007,LastMeal,11.50675326508736
reoptimize,9,007,Bezier,9.454784645119709
reoptimize,9,007,Glucose+Insulin,27.604264007313812
reoptimize,9,007,LastMeal,27.89068114698757
reoptimize,9,007,Bezier,31.156053319213026
reoptimize,9,007,Glucose+Insulin,15.250185192618373
reoptimize,9,007,LastMeal,16.522831571019417
reoptimize,9,007,Bezier,22.133075191037914
reoptimize,9,007,Glucose+Insulin,8.934438465166622
reoptimize,9,007,LastMeal,8.881856003604895
reoptimize,9,007,Bezier,11.981853350542998
reoptimize,9,007,Glucose+Insulin,22.34884747817186
reoptimize,9,007,LastMeal,20.004190011648102
reoptimize,9,007,Bezier,18.450604384401146
reoptimize,9,007,Glucose+Insulin,17.232676856705115
reoptimize,9,007,LastMeal,14.767016809109512
reoptimize,9,007,Bezier,14.85007197920544
reoptimize,9,007,Glucose+Insulin,13.799475789661468
reoptimize,9,007,LastMeal,20.304751582795603
reoptimize,9,007,Bezier,15.489593112599824
reoptimize,9,007,Glucose+Insulin,9.547372870541851
reoptimize,9,007,LastMeal,15.048221130638282
reoptimize,9,007,Bezier,12.282375936749386
reoptimize,9,007,Glucose+Insulin,7.852136030499683
reoptimize,9,007,LastMeal,8.842476933204226
reoptimize,9,007,Bezier,10.211536606870288
reoptimize,9,007,Glucose+Insulin,4.799227752243176
reoptimize,9,007,LastMeal,13.1510493493089
reoptimize,9,007,Bezier,5.202649619199886
reoptimize,9,007,Glucose+Insulin,19.344190877615283
reoptimize,9,007,LastMeal,18.94226090461745
reoptimize,9,007,Bezier,15.60182534435414
reoptimize,9,007,Glucose+Insulin,33.01788928686847
reoptimize,9,007,LastMeal,30.83943709263623
reoptimize,9,007,Bezier,33.11829151845601
reoptimize,9,007,Glucose+Insulin,13.470536240256692
reoptimize,9,007,LastMeal,7.992592749113392
reoptimize,9,007,Bezier,11.828548570696665
reoptimize,9,007,Glucose+Insulin,14.282850574613162
reoptimize,9,007,LastMeal,10.193622009229736
reoptimize,9,007,Bezier,13.965265711626698
reoptimize,9,007,Glucose+Insulin,14.943362689495675
reoptimize,9,007,LastMeal,14.360947477536914
reoptimize,9,007,Bezier,19.374427405250042
reoptimize,9,007,Glucose+Insulin,6.251047356562651
reoptimize,9,007,LastMeal,3.649731294219223
reoptimize,9,007,Bezier,11.327446568217225
reoptimize,9,007,Glucose+Insulin,8.692774218479569
reoptimize,9,007,LastMeal,7.427903664681039
reoptimize,9,007,Bezier,8.700274865122717
reoptimize,9,008,Glucose+Insulin,18.540085066429945
reoptimize,9,008,LastMeal,23.53671036041585
reoptimize,9,008,Bezier,13.134806195772857
reoptimize,9,008,Glucose+Insulin,30.26004980453539
reoptimize,9,008,LastMeal,28.19706249039564
reoptimize,9,008,Bezier,28.423472531394292
reoptimize,9,008,Glucose+Insulin,46.26791030286392
reoptimize,9,008,LastMeal,44.10243589740321
reoptimize,9,008,Bezier,45.65661104525986
reoptimize,9,008,Glucose+Insulin,18.00365972526446
reoptimize,9,008,LastMeal,17.00168973221185
reoptimize,9,008,Bezier,21.152474180002105
reoptimize,9,008,Glucose+Insulin,32.98813792150704
reoptimize,9,008,LastMeal,21.91333548858821
reoptimize,9,008,Bezier,31.59746869744602
